-15.049,52.439,10.384,34.543,-18.677,-27.632,4.1735,-6.5331,1.0528,28.986,39.613,-68.596,-15.57,6.4437,31.913,-51.691,-21.993,16.599,48.146,-4.7888,-13.731,-6.0089,-33.743,-10.799,24.215,-47.477,17.373,28.373,45.293,-0.89423,8.3219,-45.477,7.9163,-32.241,-21.737,-27.262,43.528,-2.8459,9.6975,-3.6361,-20.889,9.4708,16.258,-52.395,-8.5774,-54.832,-4.0374,-19.83,-26.353,32.916,24.4,-10.707,20.126,-17.219,26.079,-6.6243,32.511,55.801,-29.473,2.7827,-2.4806,13.205,7.069,9.3176,-12.632,10.336,-20.022,-8.4321,6.1965,-25.867,-28.884,4.0495,11.161,14.318,15.088,-4.4624,-50.955,28.148,-5.2381,13.253,11.781,4.7803,-13.519,2.9733,8.6322,-12.92,-1.8329,3.6432,-86.671,4.1101,0.99731,18.505,-11.351,13.809,25.781,-2.2908,-0.37472,-20.723,50.777,-28.237
-26.423,19.061,-6.6678,21.225,19.633,-11.226,-14.657,-10.93,-14.86,22.964,15.361,-43.176,4.2187,13.552,6.847,26.056,5.0473,-25.525,35.055,2.8668,-4.2484,-39.58,-1.919,5.4147,22.68,-33.58,46.832,6.3451,23.815,-13.591,-8.4189,-68.026,28.465,8.7829,-16.511,-31.395,34.457,-37.702,-16.529,-3.7363,-29.83,-2.8285,18.146,-42.29,26.482,-41.615,13.443,1.1862,-9.2463,2.4133,25.265,-0.72109,3.0068,17.714,2.7554,16.749,26.515,25.644,19.27,-42.828,4.5722,5.8634,-29.294,-32.891,-33.337,40.698,-58.042,38.396,9.3894,-63.968,-18.451,21.957,39.9,24.98,40.796,-3.2023,-21.744,31.044,47.77,13.468,17.87,30.524,-5.7859,0.54777,-17.663,-17.052,19.154,-65.842,-59.762,21.547,-4.3058,25.814,44.147,-6.5433,3.8825,-3.8785,-27.133,-19.438,13.073,4.398
-3.1212,-11.147,-4.88,-28.983,32.272,5.5882,-36.383,-39.064,-42.347,29.619,37.022,-52.646,-32.795,10.16,14.799,10.784,-43.974,-27.545,29.732,23.001,-32.078,-35.112,-28.995,9.2837,-7.451,4.5205,10.853,22.896,23.089,-0.1363,3.1,-10.633,33.662,23.463,-18.441,-40.929,65.411,-48.381,-26.175,10.01,-11.835,13.102,0.026838,-28.859,5.8826,-13.394,-20.716,-2.3364,-13.674,33.112,30.723,-20.88,-4.569,-21.472,7.5369,18.903,31.213,4.7645,-12.346,-42.942,11.9,-3.7889,-27.475,-16.227,-27.996,72.622,-37.036,50.684,-24.901,-39.387,12.123,-10.113,-10.31,33.159,25.502,-24.743,-19.662,46.92,6.74,13.813,10.939,16.707,8.2547,-6.9473,15.879,13.625,-4.0969,-37.697,-7.7854,28.454,15.396,34.751,4.6904,-19.974,-12.877,-31.291,10.437,-2.6562,-5.0357,4.3027
-35.529,45.433,27.537,-24.312,17.493,2.6796,-7.4236,-55.783,-55.316,-10.801,3.7035,-59.432,-31.226,17.444,3.196,19.345,-28.952,17.412,40.09,39.398,33.548,-31.062,-14.51,13.863,14.053,-13.218,13.951,-10.441,19.015,1.6777,-30.361,-44.63,60.836,-12.024,-11.293,-31.456,25.416,-75.222,-32.847,23.272,28.512,34.683,3.9145,-31.632,49.22,8.7955,4.9448,-23.484,-28.055,14.35,20.375,1.0387,-9.2704,-31.464,18.802,4.9673,15.753,25.067,-31.04,-30.345,12.448,43.304,-13.267,-17.248,-3.8848,39.961,-25.865,0.69693,-22.853,-35.101,-12.436,26.076,-5.7094,16.186,14.997,-7.2356,-35.681,57.606,-13.104,19.045,-1.6637,-17.547,14.345,40.416,25.143,-15.989,-15.938,-37.81,-64.364,20.501,-15.458,71.262,-0.97222,-30.064,52.06,43.085,-27.835,-15.555,11.599,19.543
-12.896,1.5688,7.0685,13.493,18.288,9.1455,-0.46182,22.381,-49.627,1.2147,-0.76143,-50.225,19.508,19.965,-16.312,-23.442,-23.891,37.906,16.832,20.543,17.867,-45.018,-21.875,13.745,41.704,-31.473,8.1223,60.882,12.885,-48.693,3.377,-37.723,34.017,-48.22,-1.4922,-24.847,67.013,-44.915,-10.115,11.441,-25.813,39.1,27.641,-24.621,23.802,-25.726,-2.6991,-43.666,-32.706,21.997,3.4956,14.803,4.5161,-36.632,17.281,10.204,45.51,39.833,-9.0186,-16.896,11.646,20.772,-47.13,7.8574,-8.208,26.51,-19.803,-13.214,34.999,3.6094,16.501,-10.505,-1.1145,11.929,25.414,15.6,-16.308,49.982,46.018,1.4042,-2.8473,49.198,-16.337,0.47966,23.908,-19.025,-34.45,-2.0056,-67.939,-0.64651,-30.942,36.423,12.648,-53.31,34.943,-21.645,-14.66,-1.1345,5.0041,13.737
-8.6402,-8.0203,-0.48243,-5.962,4.793,24.605,-39.278,-42.63,-44.79,19.916,-4.3905,-17.137,56.914,-39.229,23.946,-12.588,10.263,71.572,34.525,3.3995,4.4676,12.587,-29.298,8.9948,9.6886,-29.127,-18.737,-4.3185,23.64,-56.112,-19.33,-29.734,13.06,16.701,-36.768,-34.268,54.465,-7.4352,-24.343,13.372,5.5033,60.025,30.028,11.772,-25.062,-1.0508,0.77469,-44.367,-3.6719,41.782,-13.125,6.4267,8.4489,-1.0886,-30.203,-17.856,-9.7211,20.958,16.357,-21.17,35.779,-7.0138,-11.621,39.137,-21.306,16.309,14.707,1.7824,-26.159,5.1916,-14.312,-16.369,-25.602,1.018,5.6619,-1.1752,-15.087,10.905,13.087,15.405,47.84,16.806,15.421,0.91725,13.249,-9.8468,17.176,-0.54961,-19.741,1.6861,-21.085,-5.7764,-27.771,-6.1375,19.049,-13.651,10.94,8.5236,13.115,23.887
-14.058,3.8162,22.961,8.1877,28.617,-10.982,-24.542,-35.784,-21.658,24.668,39.114,-47.536,11.605,-1.6969,1.9254,11.658,-27.308,49.619,7.4639,36.472,2.6191,-4.9897,-23.452,9.1629,23.912,-36.537,32.463,6.7226,26.234,-8.6483,-1.0758,-57.169,85.075,7.9989,-11.829,-39.692,39.864,-32.148,21.396,8.6838,-0.92333,20.329,31.22,-47.798,6.1038,-27.958,-23.319,-39.658,-50.068,33.954,30.09,-0.16422,41.272,-51.584,50.432,-7.712,37.042,41.427,-12.997,-1.8213,5.5337,-19.453,-5.5587,-6.5936,-32.831,23.402,-23.113,24.953,6.0563,-35.493,-20.983,6.1601,19.678,7.0959,30.085,4.1786,-54.669,46.515,22.686,15.607,18.32,-20.987,14.019,14.031,31.668,23.154,2.0647,22.164,-59.28,-0.56669,33.155,42.172,0.22604,-15.228,-12.472,-8.5283,-18.16,15.718,28.655,-43.46
34.065,22.348,17.655,-10.994,20.37,-1.1786,11.254,-27.006,-11.74,12.409,-4.9645,-55.539,-46.182,4.5967,-25.803,-9.0392,-32.439,5.917,-10.265,28.32,-15.796,-14.673,31.029,16.421,11.257,0.033287,18.91,-17.283,-6.8024,6.78,-9.4371,-64.947,10.859,-8.1583,7.4117,-39.471,13.139,-53.854,-1.8997,-8.8526,-28.738,27.552,21.986,-2.5618,27.061,-24.135,-42.559,7.6929,6.6298,20.81,51.066,-8.1798,-0.58448,-46.451,7.3618,13.823,19.076,0.18642,-24.272,-48.867,14.493,38.156,-31.444,-28.983,-30.466,42.735,-34.897,22.039,19.523,2.9791,9.7989,-13.317,16.06,-5.6801,30.214,-37.589,12.579,41.147,-2.7635,35.638,-0.14501,8.5571,30.86,28.196,40.171,23.112,-26.398,-3.447,-21.494,8.4827,-10.133,69.854,-4.4099,9.181,33.869,-3.6659,-48.356,41.932,12.816,-8.942
-4.7214,-6.9936,6.2593,20.933,-5.5355,27.605,34.091,-33.411,-27.158,23.907,17.522,-51.335,-18.411,1.8424,0.3003,6.0541,-23.924,17.143,55.2,14.69,-18.715,-24.252,1.0173,21.723,-5.4248,-32.296,-1.3441,-10.971,24.19,-44.638,3.1343,-44.956,-9.3088,-60.334,-5.8238,-32.276,54.984,-55.014,-6.09,0.91985,0.56762,16.983,6.7877,-12.926,-14.222,-12.304,-11.858,-66.294,-27.627,43.964,30.078,-15.67,57.227,4.9908,-24.344,-38.213,3.2147,5.0772,5.8733,7.8963,8.1283,16.879,9.3121,6.1259,3.4756,60.533,8.7202,-2.6862,-12.91,18.202,-12.601,22.505,16.71,-25.213,18.857,-8.3753,-29.364,17.499,6.9728,4.1583,-17.683,27.249,33.175,-15.202,28.248,0.5502,23.993,-27.341,-41.418,4.5025,-19.184,-15.661,-11.238,-38.07,-1.3732,11.738,6.484,34.067,71.176,25.264
18.85,42.282,36.375,-31.711,14.295,-11.494,-13.527,-41.619,-24.081,-0.35894,19.601,-12.148,15.77,7.9539,41.957,-7.8202,-51.237,37.656,-17.739,24.678,16.146,18.873,13.382,4.9985,41.035,-34.997,2.6457,8.631,4.0817,-4.5599,3.6096,-51.5,33.973,-11.102,-8.8516,-42.131,54.947,-39.339,12.808,-0.61028,-17.73,43.073,43.218,5.0161,22.247,-24.131,-39.92,-14.902,-13.338,23.746,64.498,-15.18,12.523,-39.596,-2.2269,33.934,59.445,27.966,-0.7342,-35.573,22.081,30.324,-22.532,-13.54,-63.138,23.642,-14.148,17.932,6.1574,-36.202,-8.7837,-5.7819,20.023,18.7,35.111,-5.1393,-3.8655,5.8044,-13.311,27.932,33.236,-8.4763,23.318,-6.6742,26.031,37.945,18.77,13.561,-62.963,-23.975,15.413,20.022,-4.8178,-21.801,36.99,-2.2911,-30.32,23.28,9.8306,-1.8559
-19.779,23.099,36.754,9.5037,16.129,3.4021,-0.89674,-36.467,-27.89,3.1329,39.119,-15.035,-5.0714,10.262,46.414,-16.552,-25.026,-7.6029,2.1092,-10.781,-24.175,-6.5381,3.0884,-22.517,40.709,-13.77,20.15,-3.6033,22.801,-23.037,-26.254,-35.956,28.54,-5.2646,-37.429,-15.658,10.364,-16.786,-5.1916,6.2913,-10.001,2.651,45.411,-10.742,6.0371,-56.026,23.497,6.406,-26.029,46.751,9.6248,25.536,16.323,-48.836,-2.1859,8.1749,45.642,11.834,22.326,-36.115,8.0805,-19.445,-4.5412,-19.312,-40.831,56.73,-26.962,1.6417,-9.2752,-14.636,-9.2808,20.805,8.4518,11.78,-4.6768,-12.072,-44.631,38.47,5.327,12.539,23.632,5.1728,-35.016,19.511,9.2193,7.3551,21.979,-33.747,-67.838,-8.2516,-18.768,36.171,-5.1294,23.769,-5.6487,-51.433,16.774,15.013,31.367,11.58
4.6789,-0.19073,39.384,-8.8665,29.199,-34.875,9.602,-27.756,-38.847,4.3453,38.195,-77.043,-13.389,-3.5174,7.8708,-34.16,-60.281,31.419,9.8272,33.404,-14.643,-32.908,3.7839,-14.697,-11.622,-35.758,32.329,-0.40887,3.5372,-16.225,-17.978,-27.664,9.2561,-16.781,-22.547,-39.297,55.017,-44.189,-12.592,11.92,-20.279,32.104,13.749,-34.404,69.664,16.036,-1.4091,-40.431,21.219,53.108,44.198,-16.081,3.7634,-33.976,5.3111,-0.69516,22.127,19.367,6.8236,-16.037,18.049,46.859,16.255,14.482,-36.529,39.778,-37.582,-22.659,3.7809,-9.1198,12.801,7.4608,-22.906,11.68,49.947,4.6092,-5.9288,49.204,10.909,27.725,10.877,41.366,-1.0053,13.086,43.359,24.271,15.605,-3.5645,-22.907,3.4728,0.32582,43.73,-20.445,9.9892,33.766,0.74404,-11.927,18.742,23.97,-13.486
-28.669,7.4804,2.1325,28.193,-13.268,8.5603,26.37,-4.2048,-27.097,6.9301,63.235,-90.153,-25.585,15.423,-33.349,-6.7728,-13.784,3.6797,26.885,28.404,-24.393,-11.392,-34.705,-6.1665,-6.1633,-8.9078,49.3,-19.103,25.862,-14.121,6.6802,-27.77,-12.855,-16,-34.791,-38.712,15.265,-28.018,-23.918,-25.476,7.2214,-24.536,29.847,-53.864,-5.2998,-19.404,-17.873,-45.064,-7.2819,46.732,35.274,-20.551,28.116,-28.468,-14.686,16.942,-1.3845,-6.2353,-3.3413,-22.833,3.9516,-1.2135,5.2554,-17.086,-21.44,32.021,-5.4595,-8.9361,-17.701,-20.573,-7.3037,31.326,21.661,20.824,45.799,-13.654,-13.341,37.591,4.3133,5.4931,-29.402,10.433,23.446,-17.04,50.454,-6.9369,-8.2766,-4.4065,-25.843,-26.643,-10.105,38.27,-14.313,0.74225,19.079,-8.6032,9.6304,-6.5618,39.656,-9.9743
23.13,16.891,-16.434,25.625,16.194,-11.55,37.986,-10.982,13.682,52.217,1.7682,-45.901,-14.23,-9.759,-3.7409,-39.535,0.0010594,55.537,3.3297,-12.742,27.111,21.824,-47.392,-10.324,14.219,-21.14,20.091,42.817,17.8,-15.542,-2.7573,-45.185,32.021,-1.3015,-47.193,-28.471,36.977,-12.55,-19.973,-22.045,-17.238,35.442,18.312,-34.978,22.93,-46.033,29.68,7.0676,-44.41,42.839,18.574,-11.348,43.392,-41.411,32.987,15.148,0.61304,28.653,-5.847,-66.838,47.193,28.441,18.46,7.9215,-36.064,42.134,8.6221,30.37,23.332,-4.7756,-48.047,-25.552,-2.1457,42.523,22.882,19.365,-0.68774,45.066,-6.3948,28.318,10.922,-0.16621,14.451,1.7084,1.3593,-14.124,10.987,30.059,-18.132,35.486,-9.8502,52.7,-1.6893,-16.722,4.0777,20.818,-31.394,-33.159,46.918,-39.954
